Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Birthday_years
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,16833.0,3515.0,1,0,0,1,Core staff,3,0,46.11780821917808
5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,16027.0,5639.0,1,0,1,0,Managers,4,0,43.90958904109589
5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,15256.0,3291.0,1,0,0,0,Laborers,1,0,41.797260273972604
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,16962.0,407.0,1,0,1,1,Laborers,3,0,46.47123287671233
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13591.0,3246.0,1,0,0,0,Sales staff,3,0,37.23561643835617
5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,24662.0,,1,0,0,0,,2,0,67.56712328767124
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,9956.0,444.0,1,0,0,0,Managers,3,0,27.276712328767122
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10569.0,226.0,1,1,1,0,Drivers,1,0,28.956164383561642
5018471,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,20208.0,8033.0,1,0,1,0,,3,0,55.364383561643834
5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,14321.0,7068.0,1,0,0,0,Medicine staff,4,0,39.23561643835617
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,12048.0,1923.0,1,1,1,0,Laborers,3,0,33.00821917808219
5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,24346.0,,1,0,0,0,,2,0,66.7013698630137
5048448,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,,,1,0,0,0,,2,0,
5053293,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,20382.0,,1,0,0,0,,2,0,55.84109589041096
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,12462.0,279.0,1,1,0,0,Laborers,4,0,34.14246575342466
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,22811.0,2234.0,1,1,1,0,High skill tech staff,2,0,62.49589041095891
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,17249.0,1661.0,1,1,1,0,,2,0,47.25753424657534
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,16424.0,1458.0,1,0,0,0,Drivers,3,0,44.9972602739726
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23018.0,,1,0,0,0,,1,0,63.06301369863014
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,17454.0,,1,0,1,0,,1,0,47.81917808219178
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,12260.0,896.0,1,0,0,0,Core staff,1,0,33.58904109589041
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,12675.0,1328.0,1,0,0,0,Drivers,3,0,34.726027397260275
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,19124.0,670.0,1,0,0,0,,1,0,52.394520547945206
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,10344.0,2533.0,1,0,0,0,Laborers,2,0,28.339726027397262
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,14136.0,7400.0,1,1,1,0,Managers,2,0,38.728767123287675
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,13805.0,1557.0,1,0,0,0,Laborers,1,0,37.821917808219176
5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,10457.0,979.0,1,0,0,0,,2,0,28.649315068493152
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22129.0,,1,0,0,0,,2,0,60.62739726027397
5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15036.0,3339.0,1,0,0,0,,1,0,41.1945205479452
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,9963.0,1876.0,1,0,0,0,Sales staff,2,0,27.295890410958904
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,10368.0,1259.0,1,1,0,0,High skill tech staff,2,0,28.405479452054795
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,16099.0,1866.0,1,0,1,0,Laborers,1,0,44.106849315068494
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,11004.0,1570.0,1,0,0,0,Private service staff,2,0,30.147945205479452
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17585.0,235.0,1,0,0,0,Drivers,2,0,48.178082191780824
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,12406.0,265.0,1,0,0,1,Drivers,4,0,33.989041095890414
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,18979.0,,1,0,1,0,,3,0,51.9972602739726
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,23360.0,469.0,1,0,0,0,,2,0,64.0
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,13816.0,1870.0,1,0,0,0,Laborers,2,0,37.85205479452055
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,16030.0,2540.0,1,1,0,0,Drivers,4,0,43.917808219178085
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,17932.0,3999.0,1,1,1,0,,3,0,49.12876712328767
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,11454.0,1678.0,1,0,1,1,Cooking staff,3,0,31.38082191780822
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,18927.0,2978.0,1,0,0,0,High skill tech staff,2,0,51.85479452054795
5088205,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21778.0,,1,0,1,0,,1,0,59.66575342465753
5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,13692.0,3505.0,1,1,1,0,High skill tech staff,5,0,37.512328767123286
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,12369.0,187.0,1,0,0,0,Core staff,1,0,33.88767123287671
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,19834.0,477.0,1,0,0,0,Managers,2,0,54.33972602739726
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,15031.0,1436.0,1,0,0,0,Laborers,4,0,41.18082191780822
5029400,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,19125.0,,1,0,0,0,,2,0,52.397260273972606
5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,20953.0,8684.0,1,1,1,0,Accountants,2,0,57.40547945205479
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,17570.0,1978.0,1,0,0,1,Core staff,1,0,48.136986301369866
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,9100.0,1133.0,1,0,0,0,Managers,1,0,24.931506849315067
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,14243.0,3535.0,1,0,0,0,Laborers,5,0,39.02191780821918
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,10315.0,2985.0,1,0,0,0,Core staff,2,0,28.26027397260274
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,18698.0,10758.0,1,0,0,0,Laborers,2,0,51.227397260273975
5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,20388.0,,1,0,0,0,,1,0,55.85753424657534
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,13747.0,6273.0,1,0,0,0,Core staff,3,0,37.66301369863014
5069296,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20989.0,,1,0,0,0,,2,0,57.50410958904109
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19607.0,4288.0,1,0,0,0,Low-skill Laborers,2,0,53.71780821917808
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,13999.0,1526.0,1,0,1,0,Drivers,1,0,38.35342465753425
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,11515.0,89.0,1,1,0,0,Managers,4,0,31.54794520547945
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20459.0,6930.0,1,0,0,0,High skill tech staff,2,0,56.05205479452055
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17840.0,1807.0,1,0,0,0,Core staff,1,0,48.87671232876713
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,15153.0,3143.0,1,1,1,0,Laborers,2,0,41.515068493150686
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14636.0,3850.0,1,0,0,0,,4,0,40.0986301369863
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,20354.0,1823.0,1,0,1,0,Managers,2,0,55.76438356164383
5035546,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,24387.0,,1,0,0,0,,1,0,66.81369863013698
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,9978.0,1649.0,1,0,1,0,Drivers,2,0,27.336986301369862
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,11268.0,4560.0,1,1,0,0,Cleaning staff,4,0,30.87123287671233
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,15915.0,785.0,1,1,1,0,Sales staff,3,0,43.602739726027394
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,17454.0,2361.0,1,0,0,0,Laborers,2,0,47.81917808219178
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,10926.0,3570.0,1,0,1,0,Secretaries,3,0,29.934246575342467
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20848.0,,1,0,0,0,,2,0,57.11780821917808
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10910.0,2349.0,1,1,0,0,Laborers,2,0,29.89041095890411
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13211.0,777.0,1,1,1,0,Core staff,2,0,36.1945205479452
5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,21030.0,2299.0,1,0,0,0,,2,0,57.61643835616438
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,18165.0,11451.0,1,0,0,0,Cooking staff,2,0,49.76712328767123
5092147,M,Y,Y,0,,Working,Secondary / secondary special,Single / not married,House / apartment,10386.0,412.0,1,1,0,0,,1,0,28.454794520547946
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,8274.0,742.0,1,1,1,0,Laborers,2,0,22.66849315068493
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,14228.0,5950.0,1,0,0,0,Core staff,4,0,38.98082191780822
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21300.0,464.0,1,0,0,0,Laborers,2,0,58.35616438356164
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,12360.0,385.0,1,0,0,1,Laborers,1,0,33.863013698630134
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,15280.0,2475.0,1,0,0,0,Sales staff,2,0,41.863013698630134
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,17493.0,3694.0,1,0,0,1,Medicine staff,2,0,47.92602739726028
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,13455.0,2051.0,1,0,0,0,Core staff,2,0,36.863013698630134
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,21601.0,808.0,1,1,0,1,Managers,2,0,59.18082191780822
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19008.0,3607.0,1,0,0,0,Managers,2,0,52.07671232876712
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,19210.0,2454.0,1,0,1,0,,1,0,52.63013698630137
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,15011.0,7614.0,1,1,1,0,,4,0,41.12602739726027
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,8696.0,1070.0,1,0,0,1,Drivers,3,0,23.824657534246576
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22576.0,,1,0,0,0,,1,0,61.85205479452055
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,17262.0,1107.0,1,1,1,0,Sales staff,3,0,47.293150684931504
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,18335.0,2796.0,1,0,0,0,Drivers,2,0,50.23287671232877
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,15459.0,642.0,1,0,0,0,Sales staff,2,0,42.35342465753425
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,10482.0,2654.0,1,0,0,0,,2,0,28.71780821917808
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11348.0,1436.0,1,0,0,0,Private service staff,2,0,31.09041095890411
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,12114.0,4004.0,1,0,0,0,Accountants,2,0,33.18904109589041
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,13656.0,2207.0,1,0,1,0,Sales staff,3,0,37.413698630136984
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538.0,5422.0,1,1,1,0,Drivers,3,0,37.09041095890411
5044669,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,,,1,0,0,0,,2,0,
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,14050.0,3680.0,1,1,1,0,Laborers,1,0,38.49315068493151
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,11532.0,4917.0,1,0,0,0,Managers,3,0,31.594520547945205
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,21026.0,11448.0,1,0,1,0,,2,0,57.605479452054794
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,17733.0,5622.0,1,0,1,0,Laborers,2,0,48.583561643835615
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14876.0,716.0,1,0,0,0,Laborers,4,0,40.75616438356165
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,21342.0,,1,0,0,0,,2,0,58.47123287671233
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,15131.0,1466.0,1,0,0,1,,3,0,41.45479452054794
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16605.0,1359.0,1,0,0,1,Sales staff,2,0,45.49315068493151
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,10218.0,313.0,1,1,0,0,,3,0,27.994520547945207
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,14935.0,1753.0,1,0,1,0,Sales staff,3,0,40.917808219178085
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15941.0,5830.0,1,0,0,0,Managers,2,0,43.673972602739724
5052952,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,24340.0,,1,0,1,0,,1,0,66.68493150684931
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,16286.0,1677.0,1,0,0,0,Drivers,3,0,44.61917808219178
5089556,F,Y,N,0,,Working,Incomplete higher,Single / not married,House / apartment,11406.0,3078.0,1,1,0,0,Managers,1,0,31.24931506849315
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,18093.0,3061.0,1,0,0,0,,1,0,49.56986301369863
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,16542.0,8737.0,1,1,1,0,Core staff,1,0,45.320547945205476
5036936,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,22362.0,,1,0,0,0,,1,0,61.26575342465753
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,9154.0,187.0,1,0,0,1,Laborers,2,0,25.07945205479452
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,13355.0,625.0,1,0,0,0,Sales staff,2,0,36.58904109589041
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,22985.0,,1,0,1,0,,2,0,62.97260273972603
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21454.0,,1,0,0,0,,2,0,58.778082191780825
5010435,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21518.0,,1,0,0,0,,2,0,58.95342465753425
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24580.0,,1,0,0,0,,2,0,67.34246575342466
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,15839.0,1381.0,1,0,1,0,High skill tech staff,1,0,43.394520547945206
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,9187.0,308.0,1,0,0,0,Core staff,1,0,25.16986301369863
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,11728.0,932.0,1,0,0,1,,1,0,32.131506849315066
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,23341.0,5437.0,1,0,0,0,Medicine staff,1,0,63.94794520547945
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,9663.0,218.0,1,0,0,0,,2,0,26.473972602739725
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,10937.0,1539.0,1,0,0,0,High skill tech staff,4,0,29.964383561643835
5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,12249.0,3195.0,1,1,0,0,,2,0,33.558904109589044
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,19252.0,2057.0,1,0,0,0,Sales staff,1,0,52.74520547945205
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15421.0,1198.0,1,0,1,0,Laborers,2,0,42.24931506849315
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,18719.0,1473.0,1,1,1,0,Laborers,3,0,51.28493150684932
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21074.0,,1,0,0,0,,2,0,57.73698630136986
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,15969.0,5483.0,1,1,1,0,Core staff,1,0,43.75068493150685
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16459.0,704.0,1,1,0,0,Low-skill Laborers,2,0,45.09315068493151
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,22466.0,12870.0,1,1,1,0,Managers,2,0,61.55068493150685
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,15185.0,227.0,1,1,1,0,Medicine staff,2,0,41.602739726027394
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,16413.0,622.0,1,0,1,0,High skill tech staff,2,0,44.967123287671235
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,14358.0,5373.0,1,0,0,0,Cooking staff,1,0,39.33698630136986
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13826.0,7128.0,1,0,0,0,Laborers,2,0,37.87945205479452
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,11112.0,469.0,1,1,1,0,Managers,3,0,30.443835616438356
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19010.0,6761.0,1,1,1,0,Cleaning staff,2,0,52.082191780821915
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,12763.0,2255.0,1,0,1,0,Core staff,3,0,34.967123287671235
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,9100.0,1133.0,1,0,0,0,Managers,1,0,24.931506849315067
5037088,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21490.0,,1,0,0,0,,2,0,58.87671232876713
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,13483.0,5345.0,1,0,0,0,Laborers,2,0,36.93972602739726
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15960.0,3574.0,1,0,0,0,High skill tech staff,1,0,43.726027397260275
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18577.0,2441.0,1,0,0,0,Accountants,1,0,50.895890410958906
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,9006.0,164.0,1,0,0,0,,2,0,24.673972602739727
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19431.0,6226.0,1,0,0,0,High skill tech staff,2,0,53.23561643835617
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,16868.0,4161.0,1,0,0,0,Laborers,1,0,46.21369863013699
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18931.0,6678.0,1,1,0,0,Laborers,2,0,51.865753424657534
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,9310.0,825.0,1,0,0,0,Core staff,2,0,25.506849315068493
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,10418.0,2024.0,1,1,1,0,Laborers,2,0,28.542465753424658
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,15590.0,890.0,1,0,0,0,Sales staff,2,0,42.71232876712329
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,9301.0,1751.0,1,0,0,0,,2,0,25.482191780821918
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16234.0,6075.0,1,0,1,0,Laborers,3,0,44.47671232876712
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,10166.0,1774.0,1,1,0,0,,1,0,27.852054794520548
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10177.0,189.0,1,0,0,1,Managers,1,0,27.882191780821916
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,18596.0,7288.0,1,0,0,0,Core staff,1,0,50.94794520547945
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23365.0,,1,0,0,0,,2,0,64.01369863013699
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,11469.0,686.0,1,0,1,0,,3,0,31.421917808219177
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,12348.0,1220.0,1,0,0,0,Managers,4,0,33.83013698630137
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,15220.0,727.0,1,0,0,0,,3,0,41.6986301369863
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20688.0,,1,0,1,0,,2,0,56.679452054794524
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14747.0,3229.0,1,0,0,0,Laborers,2,0,40.4027397260274
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,16876.0,97.0,1,1,0,0,,2,0,46.23561643835617
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,13528.0,980.0,1,1,1,0,Core staff,3,0,37.06301369863014
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,17922.0,3455.0,1,0,0,0,Security staff,3,0,49.1013698630137
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,10075.0,460.0,1,0,1,1,Core staff,2,0,27.602739726027398
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22752.0,,1,0,0,0,,2,0,62.33424657534247
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,16280.0,3694.0,1,0,0,1,Sales staff,3,0,44.602739726027394
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,20315.0,5454.0,1,0,0,0,Laborers,3,0,55.657534246575345
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,20135.0,,1,0,1,0,,2,0,55.16438356164384
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,20577.0,13010.0,1,1,0,0,Core staff,1,0,56.37534246575343
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,15493.0,,1,0,0,0,,3,0,42.446575342465756
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,17143.0,5507.0,1,0,1,0,,2,0,46.967123287671235
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,15989.0,6640.0,1,1,1,0,,2,0,43.8054794520548
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,13520.0,5488.0,1,0,0,0,Core staff,2,0,37.04109589041096
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074.0,221.0,1,0,0,0,Medicine staff,2,0,54.9972602739726
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,14659.0,127.0,1,0,0,0,Drivers,4,0,40.16164383561644
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23627.0,,1,0,0,0,,2,0,64.73150684931507
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,15975.0,8760.0,1,0,0,0,Private service staff,3,0,43.76712328767123
5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,22351.0,,1,0,1,0,,1,0,61.23561643835617
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,16344.0,864.0,1,0,0,1,Core staff,3,0,44.778082191780825
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19881.0,7718.0,1,0,0,0,Secretaries,2,0,54.46849315068493
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,18199.0,5190.0,1,0,0,0,Cleaning staff,2,0,49.86027397260274
